시군명,상호명,업종명,소재지(도로명주소),우편번호,위도,경도,데이터기준일자
의정부시,노벨사인,건축자재-인테리어전문,경기도 의정부시 전좌로155번길 30-7,11641,37.72324,127.038237,2020-09-04
의정부시,노보(NOVO)디자인,건축자재-인테리어전문,경기도 의정부시 회룡로 145,11703,37.726317,127.049956,2020-09-04
의정부시,녹양종합인테리어,"직물-카페트,커튼,천막,지물",경기도 의정부시 녹양로78 ,11613,37.757649,127.034293,2020-09-04
의정부시,뉴하우스인테리어,건축자재-인테리어전문,경기도 의정부시 장곡로628번길 22,11775,37.749677,127.07246,2020-09-04
의정부시,늘품상사,건축자재-보일러펌프샷시,경기도 의정부시 오목로 252,11813,37.748601,127.100252,2020-09-04
의정부시,다모아,건축자재-기타건축자재,경기도 의정부시 서부로 545,11618,37.746677,127.023793,2020-09-04
의정부시,다온광고,건축자재-인테리어전문,경기도 의정부시 흥선로108-1,11672,37.74207,127.038904,2020-09-04
의정부시,다온샷시 금속,건축자재-보일러펌프샷시,경기도 의정부시 시민로200번길 12 ,11728,37.73618,127.057018,2020-09-04
의정부시,다윤기업,건축자재-기타건축자재,경기도 의정부시 평화로 404,11703,,,2020-09-04
의정부시,단아 블라인드,"직물-카페트,커튼,천막,지물",경기도 의정부시 금신로 317,11741,37.744674,127.06248,2020-09-04
의정부시,대경종합건축장식,건축자재-기타건축자재,경기도 의정부시 천보로569번길 7,11759,37.750581,127.055249,2020-09-04
의정부시,대광철물,건축자재-목재석재철물,경기도 의정부시 태평로 148-1,11688,,,2020-09-04
의정부시,대도상회,"직물-카페트,커튼,천막,지물",경기도 의정부시 의정부동,11695,,,2020-09-04
의정부시,대동종합목재,건축자재-기타건축자재,경기도 의정부시 시민로 360,11796,37.735433,127.074099,2020-09-04
의정부시,대동철물,건축자재-목재석재철물,경기도 의정부시 녹양로 70,11613,37.757085,127.036345,2020-09-04
의정부시,대림목재,건축자재-목재석재철물,경기도 의정부시 금신로 297,11747,37.743843,127.064546,2020-09-04
의정부시,대림설비,건축자재-보일러펌프샷시,경기도 의정부시 가능로152번길 23,11689,37.745878,127.048153,2020-09-04
의정부시,대명공사,건축자재-기타건축자재,경기도 의정부시 시민로158번길 47,11698,,,2020-09-04
의정부시,대명커텐,"직물-카페트,커튼,천막,지물",경기도 의정부시 의정부동,11695,37.739678,127.05035,2020-09-04
의정부시,대명힐링우드,건축자재-기타건축자재,경기도 의정부시 평화로202번길 11-19,11712,,,2020-09-04
의정부시,대상종합철물,건축자재-목재석재철물,경기도 의정부시 비우로92번길 14,11613,,,2020-09-04
의정부시,대성건재,건축자재-건축용 요업제품,경기도 의정부시 용민로26번길 69,11785,,,2020-09-04
의정부시,대성광고기획,건축자재-인테리어전문,경기도 의정부시 용민로21번길 48,11785,37.736183,127.082986,2020-09-04
의정부시,대성쎌틱 의정부 동부지점,건축자재-보일러펌프샷시,경기도 의정부시 동일로 684,11750,37.748822,127.053238,2020-09-04
의정부시,대성에너시스,건축자재-보일러펌프샷시,경기도 의정부시 신촌로 59,11677,37.753026,127.038692,2020-09-04
의정부시,대성종합인테리어,건축자재-인테리어전문,경기도 의정부시 신곡동,11741,37.744179,127.060655,2020-09-04
의정부시,대신철물설비,건축자재-기타건축자재,경기도 의정부시 용민로 48,11785,37.735984,127.083962,2020-09-04
의정부시,대영산업,건축자재-보일러펌프샷시,경기도 의정부시 용현동,11783,,,2020-09-04
의정부시,대우보일러,건축자재-보일러펌프샷시,경기도 의정부시 추동로 12,11742,37.742738,127.057385,2020-09-04
의정부시,대우종합건설기계,건축자재-기타건축자재,경기도 의정부시 평화로 711,11684,37.755096,127.042961,2020-09-04
의정부시,대우종합목재,건축자재-기타건축자재,경기도 의정부시 체육로 28,11617,,,2020-09-04
의정부시,대웅전기,건축자재-조명기구,경기도 의정부시 용현로 124,11809,37.74107,127.089651,2020-09-04
의정부시,대원배관,건축자재-보일러펌프샷시,경기도 의정부시 호국로 1298-1,11692,37.743496,127.048489,2020-09-04
의정부시,대원샤시 종합 인테리어,건축자재-인테리어전문,경기도 의정부시 금신로 420,11759,37.74957,127.053125,2020-09-04
의정부시,대원종합목재,건축자재-기타건축자재,경기도 의정부시 시민로 182-4,11728,,,2020-09-04
의정부시,대원합판,건축자재-기타건축자재,경기도 의정부시 평화로 19,11648,37.759969,127.043555,2020-09-04
의정부시,대일도기,건축자재-건축용 요업제품,경기도 의정부시 호국로 1433,11760,37.750206,127.060546,2020-09-04
의정부시,대한전기안전관리(주),건축자재-조명기구,경기도 의정부시 태평로146번길 14,11688,37.745734,127.051595,2020-09-04
의정부시,대한타일상사,건축자재-건축용 요업제품,경기도 의정부시 평화로 673,11685,37.751763,127.043652,2020-09-04
의정부시,대한페인트공사,건축자재-페인트,경기도 의정부시 의정로 191,11675,,,2020-09-04
의정부시,대호상사,건축자재-페인트,경기도 의정부시 용민로 33,11785,37.744367,127.094597,2020-09-04
의정부시,더 공간 인테리어,건축자재-인테리어전문,경기도 의정부시 호국로 1369,11750,37.746623,127.055177,2020-09-04
의정부시,더 나은 조명,건축자재-조명기구,경기도 의정부시 오목로205번길 55,11813,,,2020-09-04
의정부시,더 이음 디자인,건축자재-인테리어전문,경기도 의정부시 장곡로628번길 21,11774,37.749798,127.07297,2020-09-04
의정부시,더블디애드,건축자재-인테리어전문,경기도 의정부시 호국로1187번길 9,11667,37.743648,127.036398,2020-09-04
의정부시,더안데코,"직물-카페트,커튼,천막,지물",경기도 의정부시 추동로 43,11740,37.744961,127.059366,2020-09-04
의정부시,더한진무늬목재,건축자재-목재석재철물,경기도 의정부시 용현로 72,11786,,,2020-09-04
의정부시,덕우벤딩,건축자재-기타건축자재,경기도 의정부시 호암로 189,11642,,,2020-09-04
의정부시,도도인테리어,"직물-카페트,커튼,천막,지물",경기도 의정부시 의정로104번길 18,11623,37.741431,127.035466,2020-09-04
의정부시,도배랑 장판이랑,건축자재-인테리어전문,경기도 의정부시 금신로 378,11759,37.74846,127.057651,2020-09-04
의정부시,도배맘,건축자재-인테리어전문,경기도 의정부시 태평로 195,11686,37.748653,127.047043,2020-09-04
의정부시,동관설비,건축자재-보일러펌프샷시,경기도 의정부시 호국로1336번길 40,11693,37.742434,127.052485,2020-09-04
의정부시,동광복층,건축자재-유리,경기도 의정부시 가능동,11671,,,2020-09-04
의정부시,동광조명,건축자재-조명기구,경기도 의정부시 평화로322번길 52,11706,37.723047,127.048672,2020-09-04
의정부시,동광지물인테리어,"직물-카페트,커튼,천막,지물",경기도 의정부시 장암동,11717,,,2020-09-04
의정부시,동남지물,"직물-카페트,커튼,천막,지물",경기도 의정부시 태평로 183,11686,37.747851,127.048268,2020-09-04
의정부시,동명 종합 인테리어,건축자재-인테리어전문,경기도 의정부시 직곡로7번길 23,11658,37.743568,127.030123,2020-09-04
의정부시,동부레미콘,건축자재-기타건축자재,경기도 의정부시 송현로 87,11802,,,2020-09-04
의정부시,동부창호,건축자재-보일러펌프샷시,경기도 의정부시 태평로45번길 10,11697,37.737011,127.050575,2020-09-04
의정부시,동산너머,건축자재-유리,경기도 의정부시 금신로 376,11759,37.742205,127.038042,2020-09-04
의정부시,동선오크,건축자재-기타건축자재,경기도 의정부시 버들로 31,11600,,,2020-09-04
의정부시,동성파이프및배관자재,건축자재-기타건축자재,경기도 의정부시 시민로 150,11697,,,2020-09-04
의정부시,동아금속,건축자재-목재석재철물,경기도 의정부시 금오로95번길 18,11765,,,2020-09-04
의정부시,동양금속,건축자재-기타건축자재,경기도 의정부시 가능동,11684,,,2020-09-04
의정부시,동양전기공업사,건축자재-보일러펌프샷시,경기도 의정부시 태평로 49,11697,37.737011,127.051074,2020-09-04
의정부시,동양종합상사,건축자재-보일러펌프샷시,경기도 의정부시 가능1동,11684,37.755484,127.042871,2020-09-04
의정부시,동양철물,건축자재-목재석재철물,경기도 의정부시 시민로 160,11698,,,2020-09-04
의정부시,동원전기조명,건축자재-조명기구,경기도 의정부시 금신로 315,11741,,,2020-09-04
의정부시,동은상사,건축자재-페인트,경기도 의정부시 시민로 141,11695,,,2020-09-04
의정부시,동일건재,건축자재-기타건축자재,경기도 의정부시 호원동,11627,,,2020-09-04
의정부시,동진모타,건축자재-보일러펌프샷시,경기도 의정부시 태평로172번길 9,11687,37.747787,127.049459,2020-09-04
의정부시,동진상사,건축자재-보일러펌프샷시,경기도 의정부시 용현동,11796,37.755009,127.074541,2020-09-04
의정부시,동현인테리어,건축자재-인테리어전문,경기도 의정부시 녹양로62번길 53,11613,,,2020-09-04
의정부시,동화조경상사,건축자재-인테리어전문,경기도 의정부시 신곡동,11795,37.727073,127.071599,2020-09-04
의정부시,돼지공사,건축자재-인테리어전문,경기도 의정부시 평화로568번길57 ,11692,,,2020-09-04
의정부시,두리목재,건축자재-목재석재철물,경기도 의정부시 동일로 214,11724,37.70766,127.058527,2020-09-04
의정부시,두산보수,건축자재-인테리어전문,경기도 의정부시 회룡로117번길 81,11632,37.729073,127.046471,2020-09-04
의정부시,두성가설재 주식회사,건축자재-기타건축자재,경기도 의정부시 장암동,11726,,,2020-09-04
의정부시,드림이엔지(ENG),건축자재-인테리어전문,경기도 의정부시 오목로15번길 38,11791,37.732597,127.08296,2020-09-04
의정부시,드림인테리어,건축자재-인테리어전문,경기도 의정부시 부용로 45,11751,37.750124,127.062657,2020-09-04
의정부시,드림케미칼,건축자재-목재석재철물,경기도 의정부시 동일로 685,11749,,,2020-09-04
의정부시,디앤에스이앤지,건축자재-조명기구,경기도 의정부시 오목로225번길 69-6 ,11813,37.746904,127.096341,2020-09-04
의정부시,디엔케이홈시큐리티,건축자재-목재석재철물,경기도 의정부시 회룡로 252,11720,37.726294,127.061787,2020-09-04
의정부시,디자인,건축자재-인테리어전문,경기도 의정부시 신흥로 216,11652,37.735212,127.043631,2020-09-04
의정부시,디자인 율,건축자재-인테리어전문,경기도 의정부시 시민로 269 ,11748,37.736501,127.064767,2020-09-04
의정부시,디자인707,건축자재-인테리어전문,경기도 의정부시 의정로46번길 97,11624,37.735097,127.037324,2020-09-04
의정부시,디자인라이트,건축자재-조명기구,경기도 의정부시 호국로 937,11619,37.737039,127.010097,2020-09-04
의정부시,디자인젠,건축자재-인테리어전문,경기도 의정부시 청사로47번길26,11757,37.752346,127.068128,2020-09-04
의정부시,디자인한국인테리어,건축자재-인테리어전문,경기도 의정부시 회룡로 241,11739,37.726752,127.060684,2020-09-04
의정부시,딜리디자인,건축자재-인테리어전문,경기도 의정부시 신흥로 75,11636,,,2020-09-04
의정부시,라온디자인,"직물-카페트,커튼,천막,지물",경기도 의정부시 녹양로 55,11614,,,2020-09-04
의정부시,라이팅파크,건축자재-조명기구,경기도 의정부시 오목로 235,11813,37.746991,127.099813,2020-09-04
의정부시,라인피아 홈케어,건축자재-인테리어전문,경기도 의정부시 부용로 233,11772,37.748049,127.081232,2020-09-04
의정부시,락키(LOCKEY준철물),건축자재-목재석재철물,경기도 의정부시 호국로 1418,11751,37.748858,127.059476,2020-09-04
의정부시,럭셔리커텐,"직물-카페트,커튼,천막,지물",경기도 의정부시 회룡로 221,11734,37.726723,127.058452,2020-09-04
의정부시,럭키종합상사,건축자재-기타건축자재,경기도 의정부시 호국로 1386,11749,37.746918,127.056932,2020-09-04
의정부시,렉스세정,건축자재-보일러펌프샷시,경기도 의정부시 동일로454번길 33,11738,37.728601,127.06146,2020-09-04
의정부시,리더스조명,건축자재-조명기구,경기도 의정부시 용현로 161 ,11805,,,2020-09-04
의정부시,리치커튼,"직물-카페트,커튼,천막,지물",경기도 의정부시 오목로 251,11813,37.747892,127.099894,2020-09-04
의정부시,린,"직물-카페트,커튼,천막,지물",경기도 의정부시 청사로47번길 18,11757,37.7524,127.068434,2020-09-04
의정부시,만물사,건축자재-목재석재철물,경기도 의정부시 신곡동,11728,37.7371,127.054183,2020-09-04
